LAC,LAC @ MIN,01/06/2023,L,240,115,44,100,44.0,9,25,36.0,18,27,66.7,18,22,40,22,13,3,10,19,-13
DEN,DEN vs. CLE,01/06/2023,W,240,121,43,81,53.1,17,35,48.6,18,23,78.3,13,36,49,28,5,4,14,23,13
MIN,MIN vs. LAC,01/06/2023,W,240,128,46,81,56.8,13,35,37.1,23,29,79.3,10,35,45,28,4,7,20,22,13
BOS,BOS @ DAL,01/05/2023,W,240,124,41,84,48.8,16,43,37.2,26,31,83.9,10,42,52,29,6,8,11,22,29
HOU,HOU vs. UTA,01/05/2023,L,240,114,38,92,41.3,15,42,35.7,23,26,88.5,14,35,49,19,4,3,15,21,-17
DAL,DAL vs. BOS,01/05/2023,L,240,95,34,90,37.8,7,32,21.9,20,25,80.0,11,31,42,15,4,3,11,19,-29
DEN,DEN vs. LAC,01/05/2023,W,240,122,45,89,50.6,14,36,38.9,18,21,85.7,10,47,57,28,6,5,12,16,31
LAC,LAC @ DEN,01/05/2023,L,240,91,34,91,37.4,5,37,13.5,18,25,72.0,8,33,41,24,7,3,8,14,-31
MEM,MEM @ ORL,01/05/2023,W,240,123,48,92,52.2,12,36,33.3,15,23,65.2,9,40,49,24,5,3,13,22,8
ORL,ORL vs. MEM,01/05/2023,L,240,115,39,84,46.4,11,36,30.6,26,30,86.7,7,32,39,23,6,3,11,22,-8
UTA,UTA @ HOU,01/05/2023,W,240,131,46,93,49.5,19,48,39.6,20,21,95.2,9,33,42,33,10,5,8,20,17
POR,POR @ MIN,01/04/2023,L,240,106,33,75,44.0,9,29,31.0,31,42,73.8,12,27,39,18,8,7,18,30,-7
MIN,MIN vs. POR,01/04/2023,W,240,113,39,76,51.3,9,24,37.5,26,36,72.2,8,25,33,25,8,6,15,30,7
LAL,LAL vs. MIA,01/04/2023,W,240,112,40,81,49.4,8,27,29.6,24,30,80.0,9,33,42,20,10,4,17,18,3
MIA,MIA @ LAL,01/04/2023,L,240,109,43,95,45.3,8,29,27.6,15,21,71.4,14,29,43,24,9,4,13,20,-3
CHA,CHA vs. MEM,01/04/2023,L,240,107,38,94,40.4,11,38,28.9,20,24,83.3,10,34,44,25,11,8,12,23,-24
MEM,MEM @ CHA,01/04/2023,W,240,131,47,94,50.0,9,30,30.0,28,37,75.7,11,48,59,28,10,8,14,16,24
SAC,SAC vs. ATL,01/04/2023,L,240,117,41,88,46.6,10,25,40.0,25,27,92.6,10,32,42,26,9,3,11,19,-3
ATL,ATL @ SAC,01/04/2023,W,240,120,45,84,53.6,10,30,33.3,20,22,90.9,7,37,44,21,9,4,16,21,3
IND,IND @ PHI,01/04/2023,L,265,126,45,95,47.4,13,36,36.1,23,26,88.5,13,32,45,31,7,8,13,18,-3
TOR,TOR vs. MIL,01/04/2023,L,265,101,38,116,32.8,9,46,19.6,16,20,80.0,14,33,47,22,10,4,9,23,-3
MIL,MIL @ TOR,01/04/2023,W,265,104,35,88,39.8,13,39,33.3,21,30,70.0,13,60,73,26,4,4,28,24,3
PHX,PHX @ CLE,01/04/2023,L,240,88,32,81,39.5,10,28,35.7,14,18,77.8,8,41,49,24,8,3,15,19,-2
PHI,PHI vs. IND,01/04/2023,W,265,129,48,98,49.0,14,36,38.9,19,22,86.4,14,32,46,24,4,7,11,19,3
NYK,NYK vs. SAS,01/04/2023,W,240,117,45,94,47.9,10,31,32.3,17,26,65.4,14,33,47,16,7,6,14,21,3
SAS,SAS @ NYK,01/04/2023,L,240,114,41,82,50.0,11,28,39.3,21,26,80.8,9,29,38,25,5,3,17,24,-3
OKC,OKC @ ORL,01/04/2023,L,240,115,36,89,40.4,15,37,40.5,28,31,90.3,9,24,33,23,9,3,9,23,-11
GSW,GSW vs. DET,01/04/2023,L,240,119,45,87,51.7,15,40,37.5,14,15,93.3,9,31,40,31,3,4,14,20,-3
DET,DET @ GSW,01/04/2023,W,240,122,45,92,48.9,16,36,44.4,16,23,69.6,11,30,41,29,9,1,10,11,3
CLE,CLE vs. PHX,01/04/2023,W,240,90,30,77,39.0,11,36,30.6,19,23,82.6,7,39,46,15,9,4,15,17,2
CHI,CHI vs. BKN,01/04/2023,W,240,121,43,81,53.1,8,20,40.0,27,29,93.1,6,40,46,21,7,7,17,16,9
BKN,BKN @ CHI,01/04/2023,L,240,112,42,91,46.2,12,37,32.4,16,21,76.2,5,29,34,24,9,7,11,22,-9
ORL,ORL vs. OKC,01/04/2023,W,240,126,42,81,51.9,13,33,39.4,29,36,80.6,13,36,49,26,6,5,17,22,11
HOU,HOU @ NOP,01/04/2023,L,240,108,39,88,44.3,12,38,31.6,18,27,66.7,12,31,43,25,10,4,13,22,-11
NOP,NOP vs. HOU,01/04/2023,W,240,119,41,89,46.1,14,38,36.8,23,26,88.5,15,36,51,25,6,6,15,19,11
UTA,UTA vs. SAC,01/03/2023,L,240,115,38,88,43.2,13,44,29.5,26,29,89.7,12,32,44,21,9,3,16,19,-2
OKC,OKC vs. BOS,01/03/2023,W,240,150,58,98,59.2,20,40,50.0,14,22,63.6,9,35,44,31,14,3,13,23,33
BOS,BOS @ OKC,01/03/2023,L,240,117,40,88,45.5,12,40,30.0,25,31,80.6,11,27,38,29,4,7,17,15,-33
WAS,WAS @ MIL,01/03/2023,L,240,113,42,97,43.3,8,27,29.6,21,23,91.3,14,32,46,27,9,4,10,16,-10
MIL,MIL vs. WAS,01/03/2023,W,240,123,48,100,48.0,11,40,27.5,16,17,94.1,15,34,49,27,8,6,12,14,10
SAC,SAC @ UTA,01/03/2023,W,240,117,46,86,53.5,9,32,28.1,16,18,88.9,7,33,40,23,7,4,18,26,2
SAS,SAS @ BKN,01/02/2023,L,240,103,42,97,43.3,8,31,25.8,11,18,61.1,15,28,43,26,5,4,18,13,-36
DAL,DAL @ HOU,01/02/2023,W,240,111,34,81,42.0,13,43,30.2,30,34,88.2,8,33,41,19,8,6,8,19,5
ATL,ATL @ GSW,01/02/2023,L,290,141,53,109,48.6,11,35,31.4,24,29,82.8,10,43,53,30,9,10,13,17,-2
HOU,HOU vs. DAL,01/02/2023,L,240,106,38,82,46.3,9,29,31.0,21,29,72.4,8,38,46,21,4,4,10,28,-5
NYK,NYK vs. PHX,01/02/2023,W,240,102,36,74,48.6,13,33,39.4,17,25,68.0,5,40,45,26,1,2,8,13,19
PHX,PHX @ NYK,01/02/2023,L,240,83,34,87,39.1,10,37,27.0,5,7,71.4,5,31,36,22,4,0,8,17,-19
POR,POR vs. DET,01/02/2023,W,240,135,48,84,57.1,14,31,45.2,25,35,71.4,6,38,44,29,16,6,18,27,29
NOP,NOP @ PHI,01/02/2023,L,240,111,42,84,50.0,11,29,37.9,16,20,80.0,10,39,49,26,3,6,17,22,-9
DET,DET @ POR,01/02/2023,L,240,106,34,82,41.5,6,18,33.3,32,41,78.0,9,36,45,16,8,4,21,27,-29
DEN,DEN @ MIN,01/02/2023,L,240,111,42,91,46.2,11,29,37.9,16,20,80.0,18,27,45,27,8,1,15,21,-13
MIN,MIN vs. DEN,01/02/2023,W,240,124,45,87,51.7,13,36,36.1,21,27,77.8,11,30,41,29,7,4,12,22,13
BKN,BKN vs. SAS,01/02/2023,W,240,139,58,93,62.4,11,20,55.0,12,15,80.0,7,38,45,31,13,7,13,16,36
PHI,PHI vs. NOP,01/02/2023,W,240,120,41,86,47.7,15,35,42.9,23,28,82.1,7,28,35,26,9,6,10,22,9
LAL,LAL @ CHA,01/02/2023,W,240,121,45,93,48.4,10,30,33.3,21,30,70.0,9,44,53,26,6,5,15,21,6
LAC,LAC vs. MIA,01/02/2023,L,240,100,29,67,43.3,12,29,41.4,30,34,88.2,3,31,34,19,7,1,15,18,-10
MIA,MIA @ LAC,01/02/2023,W,240,110,39,85,45.9,12,36,33.3,20,24,83.3,12,36,48,22,7,2,11,23,10
GSW,GSW vs. ATL,01/02/2023,W,290,143,54,121,44.6,19,59,32.2,16,24,66.7,23,46,69,34,9,6,19,23,2
IND,IND vs. TOR,01/02/2023,W,240,122,45,93,48.4,10,27,37.0,22,26,84.6,15,35,50,24,4,2,13,19,8
TOR,TOR @ IND,01/02/2023,L,240,114,41,91,45.1,14,42,33.3,18,23,78.3,12,24,36,26,5,11,11,27,-8
CLE,CLE vs. CHI,01/02/2023,W,265,145,48,92,52.2,16,46,34.8,33,45,73.3,13,34,47,27,1,3,10,27,11
CHI,CHI @ CLE,01/02/2023,L,265,134,47,95,49.5,10,33,30.3,30,34,88.2,6,36,42,22,8,2,7,33,-11
CHA,CHA vs. LAL,01/02/2023,L,240,115,42,93,45.2,11,32,34.4,20,29,69.0,8,39,47,24,8,7,14,22,-6
MIL,MIL vs. MIN,01/01/2023,L,240,95,34,96,35.4,13,49,26.5,14,15,93.3,14,30,44,22,11,3,16,15,-23
WAS,WAS @ MIL,01/01/2023,W,240,118,50,94,53.2,7,27,25.9,11,16,68.8,12,42,54,29,9,6,18,10,23
DEN,DEN vs. BOS,01/01/2023,W,240,123,45,79,57.0,17,30,56.7,16,18,88.9,1,34,35,31,5,4,17,17,12
SAC,SAC @ MEM,01/01/2023,L,240,108,39,96,40.6,15,43,34.9,15,15,100,14,33,47,24,7,4,16,18,-10
BOS,BOS @ DEN,01/01/2023,L,240,111,40,87,46.0,9,33,27.3,22,27,81.5,10,31,41,30,8,3,13,15,-12
MEM,MEM vs. SAC,01/01/2023,W,240,118,46,100,46.0,10,32,31.3,16,24,66.7,21,36,57,25,11,8,12,18,10
SAS,SAS vs. DAL,12/31/2022,L,240,125,47,85,55.3,8,19,42.1,23,32,71.9,15,33,48,28,1,0,13,21,-1
OKC,OKC vs. PHI,12/31/2022,L,240,96,35,92,38.0,12,36,33.3,14,22,63.6,15,35,50,16,7,6,16,21,-19
MIN,MIN vs. DET,12/31/2022,L,240,104,36,83,43.4,10,34,29.4,22,26,84.6,9,30,39,17,6,5,15,22,-12
DET,DET @ MIN,12/31/2022,W,240,116,43,89,48.3,10,27,37.0,20,28,71.4,15,37,52,21,6,6,14,22,12
PHI,PHI @ OKC,12/31/2022,W,240,115,46,99,46.5,11,34,32.4,12,17,70.6,14,42,56,29,7,9,13,24,19
MEM,MEM vs. NOP,12/31/2022,W,240,116,47,92,51.1,5,29,17.2,17,22,77.3,13,39,52,26,14,11,19,27,15
MIA,MIA @ UTA,12/31/2022,W,240,126,45,89,50.6,13,39,33.3,23,30,76.7,10,27,37,32,10,1,1,12,32,3
UTA,UTA vs. MIA,12/31/2022,L,240,123,35,81,43.2,17,40,42.5,36,44,81.8,16,33,49,23,6,3,16,23,-3
NOP,NOP @ MEM,12/31/2022,L,240,101,32,91,35.2,8,30,26.7,29,36,80.6,15,31,46,16,6,4,20,21,-15
DAL,DAL @ SAS,12/31/2022,W,240,126,50,86,58.1,14,34,41.2,12,21,57.1,6,20,26,21,5,3,5,24,1
NYK,NYK @ HOU,12/31/2022,W,240,108,35,90,38.9,15,51,29.4,23,32,71.9,16,30,46,20,10,5,10,20,20
HOU,HOU vs. NYK,12/31/2022,L,240,88,29,77,37.7,14,46,30.4,16,23,69.6,12,40,52,20,4,6,25,24,-20
CHA,CHA vs. BKN,12/31/2022,L,240,106,38,96,39.6,11,41,26.8,19,21,90.5,14,31,45,28,7,2,12,17,-17
LAC,LAC @ IND,12/31/2022,L,240,130,43,80,53.8,16,34,47.1,28,29,96.6,8,31,39,23,7,6,16,23,-1
CHI,CHI vs. CLE,12/31/2022,L,240,102,39,81,48.1,7,21,33.3,17,24,70.8,9,31,40,14,15,6,15,15,-1
CLE,CLE @ CHI,12/31/2022,W,240,103,39,85,45.9,13,38,34.2,12,19,63.2,15,35,50,20,9,5,21,18,1
IND,IND vs. LAC,12/31/2022,W,240,131,46,88,52.3,14,38,36.8,25,29,86.2,8,28,36,28,10,4,12,20,1
BKN,BKN @ CHA,12/31/2022,W,240,123,48,80,60.0,13,34,38.2,14,19,73.7,2,40,42,26,7,6,14,16,17
MIN,MIN @ MIL,12/30/2022,L,240,114,40,92,43.5,8,30,26.7,26,34,76.5,7,29,36,18,10,5,8,28,-9
WAS,WAS @ ORL,12/30/2022,W,240,119,42,75,56.0,15,35,42.9,20,25,80.0,4,49,53,33,4,10,26,18,19
MIL,MIL vs. MIN,12/30/2022,W,240,123,43,93,46.2,14,39,35.9,23,33,69.7,20,48,68,25,5,8,21,25,9
GSW,GSW vs. POR,12/30/2022,W,240,118,42,91,46.2,17,43,39.5,17,21,81.0,17,29,46,29,9,2,13,22,6
POR,POR @ GSW,12/30/2022,L,240,112,42,91,46.2,12,39,30.8,16,23,69.6,17,32,49,22,2,4,16,20,-6
LAL,LAL @ ATL,12/30/2022,W,240,130,52,96,54.2,10,32,31.3,16,18,88.9,12,43,55,34,7,6,16,17,9
ATL,ATL vs. LAL,12/30/2022,L,240,121,48,101,47.5,11,38,28.9,14,20,70.0,12,29,41,22,6,5,10,19,-9
ORL,ORL vs. WAS,12/30/2022,L,240,100,42,100,42.0,5,27,18.5,11,16,68.8,8,27,35,24,8,2,11,18,-19
NOP,NOP vs. PHI,12/30/2022,W,240,127,43,80,53.8,15,31,48.4,26,36,72.2,7,29,36,19,14,3,14,20,11
PHI,PHI @ NOP,12/30/2022,L,240,116,42,75,56.0,14,34,41.2,18,22,81.8,3,26,29,28,5,7,19,22,-11
TOR,TOR vs. PHX,12/30/2022,W,240,113,40,81,49.4,11,33,33.3,22,26,84.6,8,23,31,20,15,3,12,22,9
CHI,CHI vs. DET,12/30/2022,W,240,132,53,92,57.6,12,27,44.4,14,15,93.3,12,26,38,21,10,4,14,20,14
MIA,MIA @ DEN,12/30/2022,L,240,119,39,87,44.8,14,35,40.0,27,30,90.0,11,25,36,21,13,4,15,19,-5
DEN,DEN vs. MIA,12/30/2022,W,240,124,45,76,59.2,17,28,60.7,17,22,77.3,5,31,36,34,6,1,20,19,5
SAC,SAC vs. UTA,12/30/2022,W,240,126,50,90,55.6,12,30,40.0,14,19,73.7,10,28,38,32,5,3,15,21,1,
UTA,UTA @ SAC,12/30/2022,L,240,125,46,84,54.8,8,32,25.0,25,30,83.3,7,30,37,30,7,2,13,20,-1,
DET,DET @ CHI,12/30/2022,L,240,118,41,86,47.7,17,39,43.6,19,24,79.2,13,22,35,28,8,1,16,16,-14,
PHX,PHX @ TOR,12/30/2022,L,240,104,35,71,49.3,14,30,46.7,20,23,87.0,9,33,42,26,7,1,27,17,-9,
NYK,NYK @ SAS,12/29/2022,L,240,115,38,90,42.2,15,41,36.6,24,31,77.4,13,25,38,20,7,2,13,21,-7,
IND,IND vs. CLE,12/29/2022,W,240,135,48,85,56.5,19,31,61.3,20,21,95.2,4,28,32,28,6,8,9,18,9,
CLE,CLE @ IND,12/29/2022,L,240,126,50,96,52.1,12,28,42.9,14,20,70.0,17,27,44,29,7,4,11,17,-9,
SAS,SAS vs. NYK,12/29/2022,W,240,122,45,88,51.1,11,28,39.3,21,29,72.4,14,34,48,25,5,7,13,23,7,
OKC,OKC @ CHA,12/29/2022,L,240,113,42,99,42.4,11,36,30.6,18,21,85.7,11,30,41,15,9,1,12,27,-8,
CHA,CHA vs. OKC,12/29/2022,W,240,121,46,84,54.8,10,32,31.3,19,29,65.5,12,40,52,33,8,11,18,17,8,
MEM,MEM @ TOR,12/29/2022,W,240,119,48,95,50.5,13,29,44.8,10,14,71.4,17,36,53,37,4,4,16,20,13,
TOR,TOR vs. MEM,12/29/2022,L,240,106,39,96,40.6,10,28,35.7,18,24,75.0,17,30,47,21,11,7,8,20,-13,
DAL,DAL vs. HOU,12/29/2022,W,240,129,47,91,51.6,18,45,40.0,17,25,68.0,6,38,44,30,7,8,9,26,15,
HOU,HOU @ DAL,12/29/2022,L,240,114,38,86,44.2,12,34,35.3,26,37,70.3,12,36,48,21,5,0,13,23,-15,
LAC,LAC @ BOS,12/29/2022,L,240,110,43,89,48.3,15,39,38.5,9,14,64.3,8,33,41,26,4,4,13,20,-6,
BOS,BOS vs. LAC,12/29/2022,W,240,116,44,91,48.4,11,39,28.2,17,22,77.3,11,38,49,22,3,7,12,17,6,
CHI,CHI vs. MIL,12/28/2022,W,265,119,42,92,45.7,9,23,39.1,26,30,86.7,7,45,52,21,5,10,14,23,6,
MIL,MIL @ CHI,12/28/2022,L,265,113,41,110,37.3,9,44,20.5,22,32,68.8,22,39,61,18,7,6,14,21,-6,
SAC,SAC vs. DEN,12/28/2022,W,240,127,47,89,52.8,14,31,45.2,19,25,76.0,11,23,34,32,10,6,12,17,1,
DEN,DEN @ SAC,12/28/2022,L,240,126,49,85,57.6,12,27,44.4,16,18,88.9,7,27,34,31,6,8,16,24,-1,
DET,DET vs. ORL,12/28/2022,W,240,121,36,80,45.0,18,42,42.9,31,40,77.5,11,38,49,25,7,4,13,25,20,
MIA,MIA vs. LAL,12/28/2022,W,240,112,44,92,47.8,11,35,31.4,13,16,81.3,10,27,37,20,14,4,6,15,14,
NOP,NOP vs. MIN,12/28/2022,W,240,119,39,81,48.1,11,23,47.8,30,43,69.8,9,34,43,22,6,4,15,24,1,
ORL @ DET,12/28/2022,L,240,101,35,85,41.2,5,22,22.7,26,34,76.5,15,32,47,24,5,5,13,26,-20
LAL,LAL @ MIA,12/28/2022,L,240,98,37,77,48.1,13,36,36.1,11,15,73.3,8,36,44,25,2,4,26,16,-14
GSW,GSW vs. UTA,12/28/2022,W,240,112,37,87,42.5,16,45,35.6,22,27,81.5,10,41,51,22,6,3,13,26,5
UTA,UTA @ GSW,12/28/2022,L,240,107,37,91,40.7,15,46,32.6,18,26,69.2,10,40,50,26,3,6,12,22,-5
ATL,ATL vs. BKN,12/28/2022,L,240,107,42,97,43.3,8,22,36.4,15,22,68.2,11,36,47,22,5,6,4,14,-1
MIN,MIN @ NOP,12/28/2022,L,240,118,42,83,50.6,10,29,34.5,24,32,75.0,5,30,35,18,6,8,11,28,-1
BKN,BKN @ ATL,12/28/2022,W,240,108,42,83,50.6,10,26,38.5,14,17,82.4,5,42,47,22,0,13,12,18,1
WAS,WAS vs. PHX,12/28/2022,W,240,127,47,82,57.3,8,26,30.8,25,28,89.3,12,34,46,27,7,6,13,15,25
PHX,PHX @ WAS,12/28/2022,L,240,102,39,87,44.8,13,31,41.9,11,16,68.8,11,19,30,25,7,4,11,21,-25
GSW,GSW vs. CHA,12/27/2022,W,240,110,41,95,43.2,8,37,21.6,20,24,83.3,9,40,49,31,3,2,14,22,5
CHA,CHA @ GSW,12/27/2022,L,240,105,38,92,41.3,10,38,26.3,19,25,76.0,9,38,47,22,6,7,14,20,-5
ATL,ATL @ IND,12/27/2022,L,240,114,40,89,44.9,12,30,40.0,22,29,75.9,9,33,42,26,4,3,9,19,-15
DEN,DEN @ SAC,12/27/2022,W,240,113,41,86,47.7,13,37,35.1,18,21,85.7,10,30,40,34,12,3,13,18,7
IND,IND vs. ATL,12/27/2022,W,240,129,47,92,51.1,13,35,37.1,22,27,81.5,7,42,49,28,3,2,13,16,15
SAC,SAC vs. DEN,12/27/2022,L,240,106,40,82,48.8,10,35,28.6,16,19,84.2,8,31,39,20,8,2,16,18,-7
TOR,TOR vs. LAC,12/27/2022,L,240,113,43,84,51.2,6,23,26.1,21,26,80.8,10,29,39,24,6,4,12,16,-11
LAC,LAC @ TOR,12/27/2022,W,240,124,45,93,48.4,15,38,39.5,19,23,82.6,15,32,47,27,8,3,11,17,11
PHX,PHX @ MEM,12/27/2022,W,240,125,43,87,49.4,17,31,54.8,22,25,88.0,15,32,47,26,7,9,22,23,17
LAL,LAL @ ORL,12/27/2022,W,240,129,49,90,54.4,17,43,39.5,14,17,82.4,9,37,46,32,4,2,14,16,19
ORL,ORL vs. LAL,12/27/2022,L,240,110,42,84,50.0,10,28,35.7,16,25,64.0,8,29,37,25,8,5,11,17,-19
MEM,MEM vs. PHX,12/27/2022,L,240,108,36,91,39.6,8,30,26.7,28,34,82.4,15,25,40,18,9,6,15,23,-17
OKC,OKC vs. SAS,12/27/2022,W,240,130,46,86,53.5,13,24,54.2,25,31,80.6,13,32,45,25,10,10,14,18,16
HOU,HOU @ BOS,12/27/2022,L,240,102,38,95,40.0,14,45,31.1,12,14,85.7,13,36,49,24,5,2,15,16,-24
BOS,BOS vs. HOU,12/27/2022,W,240,126,43,91,47.3,20,56,35.7,20,23,87.0,9,40,49,32,8,5,11,14,24
NYK,NYK @ DAL,12/27/2022,L,265,121,45,103,43.7,16,50,32.0,15,24,62.5,17,38,55,27,5,0,10,23,-5
SAS,SAS @ OKC,12/27/2022,L,240,114,46,99,46.5,10,29,34.5,12,14,85.7,16,25,41,20,9,4,15,21,-16
PHI,PHI @ WAS,12/27/2022,L,240,111,39,84,46.4,6,31,19.4,27,31,87.1,10,29,39,21,8,10,16,24,-5
WAS,WAS vs. PHI,12/27/2022,W,240,116,39,85,45.9,11,33,33.3,27,31,87.1,14,25,39,18,7,8,18,23,5
DAL,DAL vs. NYK,12/27/2022,W,265,126,44,90,48.9,13,46,28.3,25,33,75.8,7,40,47,20,4,5,9,25,5
SAS,SAS vs. UTA,12/26/2022,W,240,126,48,87,55.2,6,18,33.3,24,34,70.6,6,35,41,27,11,8,14,25,4
UTA,UTA @ SAS,12/26/2022,L,240,122,39,97,40.2,13,43,30.2,31,37,83.8,16,29,45,20,10,3,12,22,-4
POR,POR vs. CHA,12/26/2022,W,240,124,43,86,50.0,14,38,36.8,24,28,85.7,10,40,50,28,8,9,15,20,11
MIA,MIA vs. MIN,12/26/2022,W,240,113,47,102,46.1,13,49,26.5,6,8,75.0,13,27,40,27,9,3,10,17,3
MIN,MIN @ MIA,12/26/2022,L,240,110,43,79,54.4,15,34,44.1,9,14,64.3,8,36,44,31,4,3,22,14,-3
CHA,CHA @ POR,12/26/2022,L,240,113,41,103,39.8,12,36,33.3,19,25,76.0,18,27,45,25,8,3,13,21,-11
CHI,CHI vs. HOU,12/26/2022,L,240,118,45,92,48.9,13,35,37.1,15,21,71.4,8,27,35,27,6,2,8,19,-15
HOU,HOU @ CHI,12/26/2022,W,240,133,50,90,55.6,17,44,38.6,16,22,72.7,8,37,45,28,7,5,13,15,15
CLE,CLE vs. BKN,12/26/2022,L,240,117,39,82,47.6,13,36,36.1,26,30,86.7,10,23,33,21,8,3,12,14,-8
BKN,BKN @ CLE,12/26/2022,W,240,125,47,82,57.3,18,30,60.0,13,17,76.5,7,31,38,27,7,4,17,25,8
DET,DET vs. LAC,12/26/2022,L,265,131,44,100,44.0,16,34,47.1,27,34,79.4,16,29,45,32,10,4,18,23,-11
LAC,LAC @ DET,12/26/2022,W,265,142,49,91,53.8,19,44,43.2,25,29,86.2,10,38,48,25,13,3,19,24,11
IND,IND @ NOP,12/26/2022,L,240,93,35,83,42.2,9,35,25.7,14,20,70.0,6,30,36,23,9,5,13,18,-20
NOP,NOP vs. IND,12/26/2022,W,240,113,41,90,45.6,12,40,30.0,19,24,79.2,16,38,54,30,10,6,16,19,20
PHX,PHX @ DEN,12/25/2022,L,265,125,45,94,47.9,17,35,48.6,18,26,69.2,12,34,46,32,7,9,14,30,-3
DEN,DEN vs. PHX,12/25/2022,W,265,128,45,94,47.9,13,36,36.1,25,34,73.5,12,36,48,29,8,4,13,23,3
DAL,DAL vs. LAL,12/25/2022,W,240,124,44,84,52.4,18,44,40.9,18,25,72.0,11,27,38,31,6,3,11,26,9
PHI,PHI @ NYK,12/25/2022,W,240,119,39,77,50.6,18,39,46.2,23,29,79.3,5,27,32,22,5,2,8,19,7
LAL,LAL @ DAL,12/25/2022,L,240,115,39,80,48.8,9,28,32.1,28,32,87.5,6,29,35,18,5,2,10,23,-9
NYK,NYK vs. PHI,12/25/2022,L,240,112,43,90,47.8,12,32,37.5,14,17,82.4,12,34,46,30,4,6,8,19,-7
MEM,MEM @ GSW,12/25/2022,L,240,109,39,94,41.5,9,39,23.1,22,30,73.3,9,35,44,19,5,6,13,23,-14
GSW,GSW vs. MEM,12/25/2022,W,240,123,43,91,47.3,18,44,40.9,19,26,73.1,9,42,51,31,6,5,12,18,14
MEM,MEM vs. PHX,12/25/2022,L,240,100,38,87,43.7,9,35,25.7,15,26,57.7,11,24,35,23,6,5,15,26,-25
MIL,MIL @ BOS,12/25/2022,L,240,118,42,84,50.0,13,36,36.1,21,27,77.8,8,31,39,22,8,1,15,16,-21
BOS,BOS vs. MIL,12/25/2022,W,240,139,50,85,58.8,19,39,48.7,20,25,80.0,5,30,35,29,9,1,12,18,21
DAL,DAL @ HOU,12/23/2022,W,240,112,36,80,45.0,16,44,36.4,24,27,88.9,7,27,34,20,10,7,14,21,6
HOU,HOU vs. DAL,12/23/2022,L,240,106,37,81,45.7,8,26,30.8,24,28,85.7,12,33,45,26,9,3,15,21,-6
MIL,MIL @ BKN,12/23/2022,L,240,100,37,84,44.0,9,37,24.3,17,22,77.3,13,32,45,17,7,1,18,13,-18
BOS,BOS vs. MIN,12/23/2022,W,240,121,44,100,44.0,13,46,28.3,20,26,76.9,20,33,53,28,9,6,12,16,12
MIN,MIN @ BOS,12/23/2022,L,240,109,44,91,48.4,10,32,31.3,11,15,73.3,11,34,45,25,3,8,17,18,-12
BKN,BKN vs. MIL,12/23/2022,W,240,118,46,93,49.5,14,32,43.8,12,13,92.3,12,33,45,30,11,2,12,18,18
MEM,MEM @ PHX,12/23/2022,W,240,125,45,91,49.5,7,23,30.4,28,38,73.7,19,34,53,30,11,5,12,22,25
MIA,MIA vs. IND,12/23/2022,L,240,108,41,95,43.2,13,33,39.4,13,14,92.9,13,25,38,23,7,3,10,13,-3
IND,IND @ MIA,12/23/2022,W,240,111,40,83,48.2,21,47,44.7,10,14,71.4,9,34,43,26,5,6,16,23,3
NYK,NYK vs. CHI,12/23/2022,L,240,117,43,86,50.0,16,35,45.7,15,26,57.7,12,35,47,23,2,4,10,17,-1
CHI,CHI @ NYK,12/23/2022,W,240,118,45,93,48.4,14,31,45.2,14,18,77.8,11,30,41,24,6,4,4,22,1
SAC,SAC vs. WAS,12/23/2022,L,240,111,37,84,44.0,10,32,31.3,27,35,77.1,13,34,47,19,5,2,13,20,-14
WAS,WAS @ SAC,12/23/2022,W,240,125,49,88,55.7,10,32,31.3,17,24,70.8,5,35,40,30,9,4,10,23,14
SAS,SAS @ ORL,12/23/2022,L,240,113,44,97,45.4,12,38,31.6,13,18,72.2,13,25,38,28,10,6,13,18,-20
ORL,ORL vs. SAS,12/23/2022,W,240,133,50,87,57.5,17,32,53.1,16,20,80.0,7,37,44,30,8,2,19,15,20
PHX,PHX vs. MEM,12/23/2022,L,240,100,38,87,43.7,9,35,25.7,15,26,57.7,11,24,35,23,6,5,15,26,-25
ATL,ATL vs. DET,12/23/2022,W,240,130,49,92,53.3,12,34,35.3,20,24,83.3,8,40,48,30,10,8,8,20,25
PHI,PHI vs. LAC,12/23/2022,W,240,119,47,88,53.4,12,29,41.4,13,14,92.9,6,33,39,31,7,3,9,20,5
LAC,LAC @ PHI,12/23/2022,L,240,114,41,81,50.6,14,38,36.8,18,23,78.3,6,27,33,25,5,9,11,16,-5
DET,DET @ ATL,12/23/2022,L,240,105,37,90,41.1,9,33,27.3,22,29,75.9,9,34,43,17,7,3,14,19,-25
LAL,LAL vs. CHA,12/23/2022,L,240,130,48,92,52.2,19,44,43.2,15,22,68.2,12,30,42,27,5,1,17,19,-4
CHA,CHA @ LAL,12/23/2022,W,240,134,52,94,55.3,16,41,39.0,14,18,77.8,11,30,41,30,11,5,16,21
DEN,DEN vs. POR,12/23/2022,W,240,120,47,81,58.0,10,21,47.6,16,26,61.5,4,34,38,31,9,2,11,19,13
POR,POR @ DEN,12/23/2022,L,240,107,39,87,44.8,9,35,25.7,20,26,76.9,13,30,43,24,5,3,14,21,-13
OKC,OKC vs. NOP,12/23/2022,L,265,125,47,102,46.1,13,35,37.1,18,25,72.0,10,37,47,27,9,5,18,26,-3
